date,close
2023-08-10,533477969.72
2023-08-11,536137468.64
2023-08-14,536333490.75
2023-08-15,536907400.75
2023-08-16,534513083.34
2023-08-17,537768014.25
2023-08-18,544568765.19
2023-08-21,557475511.19
2023-08-22,558238818.64
2023-08-23,557072254.82
2023-08-24,557850018.37
2023-08-25,565344708.73
2023-08-28,569000225.35
2023-08-29,572087531.83
2023-08-30,571078741.32
2023-08-31,572216399.36
2023-09-01,550582242.41
2023-09-04,555708016.52
2023-09-05,558634754.37
2023-09-06,557158020.04
2023-09-07,552285378.07
2023-09-08,543535821.25
2023-09-11,543510720.77
2023-09-12,546988384.3
2023-09-13,548041256.65
2023-09-14,546389889.63
2023-09-15,545310618.32
2023-09-18,545098459.72
2023-09-19,543540415.1
2023-09-20,543026908.99
2023-09-21,539871634.1
2023-09-22,542257787.13
2023-09-25,543234036.09
2023-09-26,533279377.3
2023-09-27,534266589.48
2023-09-28,529893018.94
2023-09-29,530925717.03
2023-10-02,531444552.36
2023-10-03,532283871.2
2023-10-04,531666075.9
2023-10-05,529812629.38
2023-10-06,529693118.49
2023-10-09,536785257.38
2023-10-10,536884120.55
2023-10-11,539716381.0
2023-10-12,545053499.08
2023-10-13,547004492.6
2023-10-16,550536743.69
2023-10-17,550938844.64
2023-10-18,552550204.56
2023-10-19,547983353.45
2023-10-20,539157755.87
2023-10-23,539540737.68
2023-10-24,540345481.86
2023-10-25,538221724.77
2023-10-26,543308748.55
2023-10-27,543064436.48
2023-10-30,542853459.58
2023-10-31,542413201.27
2023-11-01,543268137.41
2023-11-02,536973714.5
2023-11-03,538159811.77
2023-11-07,543305038.66
2023-11-08,542791396.01
2023-11-09,546023399.67
2023-11-10,548967811.49
2023-11-13,550267813.08
2023-11-14,547946309.28
2023-11-15,536398452.11
2023-11-16,535979274.72
2023-11-17,532580902.58
2023-11-20,532988110.17
2023-11-21,533592381.5
2023-11-22,534527209.8
2023-11-23,530388220.63
2023-11-24,530538393.27
2023-11-27,531403418.12
2023-11-28,532674912.91
2023-11-29,530409205.43
2023-11-30,530021063.12
2023-12-01,529177125.5
2023-12-04,527621927.22
2023-12-05,529322463.13
2023-12-06,526790651.71
2023-12-07,524522799.75
2023-12-08,525637706.32
2023-12-11,524427533.38
2023-12-12,521848372.87
2023-12-13,516343067.66
2023-12-14,514890081.52
2023-12-15,518492874.0
2023-12-18,523092346.77
2023-12-19,523531216.76
2023-12-20,525664829.38
2023-12-21,524115204.66
2023-12-22,525835835.02
2023-12-25,526234290.87
2023-12-26,527247979.79
2023-12-27,530001134.49
2023-12-28,530431639.58
2023-12-29,530141322.51
2024-01-09,536799541.99
2024-01-10,536209840.03
2024-01-11,538651212.61
2024-01-12,537915543.55
2024-01-15,540357773.51
2024-01-16,541675131.15
2024-01-17,542111953.17
2024-01-18,541468001.62
2024-01-19,541141507.45
2024-01-22,543240881.66
2024-01-23,544407530.61
2024-01-24,544115238.02
2024-01-25,545399295.61
2024-01-26,544297367.47
2024-01-29,545367680.66
2024-01-30,545255551.7
2024-01-31,546769753.41
2024-02-01,548218234.52
2024-02-02,546376705.99
2024-02-05,546779887.18
2024-02-06,537601012.56
