date,close
2023-03-17,11322648937.1
2023-03-20,11334211835.11
2023-03-21,11323037966.25
2023-03-22,11327799611.76
2023-03-23,11337732672.76
2023-03-24,11362086106.46
2023-03-27,11379830595.23
2023-03-28,11374448378.82
2023-03-29,11347054341.7
2023-03-30,11401207699.29
2023-03-31,11306517576.12
2023-04-03,11397695170.03
2023-04-04,11370539937.48
2023-04-05,11366475759.04
2023-04-06,11373268680.19
2023-04-07,11340433659.26
2023-04-10,11331507842.39
2023-04-11,11311980113.35
2023-04-12,11306828632.04
2023-04-13,11312069131.67
2023-04-14,11313756209.14
2023-04-17,11272719055.52
2023-04-18,11291367654.36
2023-04-19,11268603971.66
2023-04-20,11242012064.04
2023-04-21,11201434568.83
2023-04-24,11174051212.27
2023-04-25,11152709189.99
2023-04-26,11158566660.22
2023-04-27,11138998418.77
2023-04-28,11155732899.79
2023-05-02,11171645336.85
2023-05-03,11170004206.16
2023-05-04,11620344943.54
2023-05-05,11653093539.69
2023-05-10,11649987131.24
2023-05-11,11645523834.29
2023-05-12,11161867836.51
2023-05-15,11162657301.42
2023-05-16,11168456604.96
2023-05-17,11159589021.67
2023-05-18,11135211630.94
2023-05-19,11148646433.89
2023-05-22,11146500920.55
2023-05-23,11142961097.42
2023-05-24,11129397070.34
2023-05-25,11107395100.18
2023-05-26,11121540918.97
2023-05-29,11434016249.86
2023-05-30,11420066986.85
2023-05-31,11413827173.6
2023-06-01,11328004950.64
2023-06-02,11331743128.31
2023-06-05,11314093373.31
2023-06-06,11286135344.47
2023-06-07,11266133929.97
2023-06-08,11243749733.3
2023-06-09,11219146961.21
2023-06-13,11259479355.45
2023-06-14,11263418470.02
2023-06-15,11260570657.64
2023-06-16,11225135468.11
2023-06-19,11209972755.14
2023-06-20,11175767344.53
2023-06-21,11145406300.19
2023-06-22,11169815406.2
2023-06-23,11188846145.99
2023-06-26,11173584158.89
2023-06-27,11178626535.29
2023-06-28,11177141037.87
2023-06-29,11165075130.47
2023-06-30,11147889510.67
2023-07-03,11173394383.87
2023-07-04,11140488462.77
2023-07-05,11158543693.53
2023-07-06,11122144856.6
2023-07-07,11120297385.78
2023-07-10,11097597459.94
2023-07-11,11064222199.46
2023-07-12,11041803072.29
2023-07-13,11025053636.63
2023-07-14,11018345688.89
2023-07-17,10981044343.92
2023-07-18,10934135843.91
2023-07-19,10896268556.76
2023-07-20,10922587822.82
2023-07-21,10911765419.16
2023-07-24,10915814817.46
2023-07-25,10912237158.89
2023-07-26,10908039504.32
2023-07-27,10937677091.36
2023-07-28,10942669566.86
2023-07-31,10943101032.39
2023-08-01,10926101397.76
2023-08-02,10914572344.41
2023-08-03,10913712847.9
2023-08-04,10927174223.79
2023-08-07,10889015599.19
2023-08-08,10864090571.71
2023-08-09,10880127387.92
2023-08-10,10846732258.15
2023-08-11,10842382625.37
2023-08-14,10796722565.96
2023-08-15,10676358014.58
2023-08-16,10707937561.52
2023-08-17,10701565785.29
2023-08-18,10727524808.93
2023-08-21,10715592367.82
2023-08-22,10648160567.95
2023-08-23,10647972364.56
2023-08-24,10652682276.8
2023-08-25,10657962111.68
2023-08-28,10647035891.14
2023-08-29,10616549047.51
2023-08-30,10574278349.12
2023-08-31,10558750599.32
2023-09-01,10586663893.27
2023-09-04,10571528706.96
2023-09-05,10559992321.3
2023-09-06,10499948655.63
2023-09-07,10415462580.7
2023-09-08,10377108187.81
2023-09-11,10381844076.38
2023-09-12,10384760622.01
2023-09-13,10384185174.36
2023-09-14,10355633064.58
2023-09-15,10332037150.22
2023-09-18,10323234288.03
2023-09-19,10312900100.03
2023-09-20,10294279355.45
2023-09-21,10301073699.66
2023-09-22,10295663299.54
2023-09-25,10336922883.23
2023-09-26,10336486727.04
2023-09-27,10302593531.6
2023-09-28,10293208504.66
2023-09-29,10287242196.25
2023-10-02,10218561360.75
2023-10-03,10219845314.79
2023-10-04,10187724318.98
2023-10-05,10134594558.83
2023-10-06,10107842923.77
2023-10-09,10074577945.43
2023-10-10,10041127894.77
2023-10-11,10036387721.31
2023-10-12,10006215477.5
2023-10-13,10027431145.72
2023-10-16,10041209441.47
2023-10-17,10030977032.6
2023-10-18,10005990466.42
2023-10-19,9991352795.76
2023-10-20,9943359381.23
2023-10-23,9948836371.43
2023-10-24,9917975818.59
2023-10-25,9915225510.15
2023-10-26,9934366241.44
2023-10-27,9999134002.92
2023-10-30,9975885667.81
2023-10-31,9971156707.03
2023-11-01,9954059294.19
2023-11-02,9969984085.61
2023-11-03,9990539596.43
2023-11-07,10080302418.36
2023-11-08,10049538696.46
2023-11-09,10021389986.85
2023-11-10,10060485060.16
2023-11-13,10090484842.29
2023-11-14,10078140158.93
2023-11-15,10045897162.64
2023-11-16,10056511731.68
2023-11-17,10259494251.33
2023-11-20,10267689854.45
2023-11-21,10252014455.83
2023-11-22,10235286574.88
2023-11-23,10263758843.94
2023-11-24,10249142025.7
2023-11-27,10321072721.14
2023-11-28,10311311383.99
2023-11-29,10320412836.76
2023-11-30,10331767895.18
2023-12-01,10348077837.67
2023-12-04,10325052220.84
2023-12-05,10330882072.79
2023-12-06,10346059871.19
2023-12-07,10340731598.44
2023-12-08,10307034899.44
2023-12-11,10306054978.63
2023-12-12,10264629313.82
2023-12-13,10215508614.7
2023-12-14,10252705272.44
2023-12-15,10253589612.82
2023-12-18,10340481571.74
2023-12-19,10339144846.0
2023-12-20,10379122506.18
2023-12-21,10343184471.44
2023-12-22,10348497002.3
2023-12-25,10378862524.71
2023-12-26,10361308258.46
2023-12-27,10384718251.07
2023-12-28,10335937657.42
2023-12-29,10273769388.62
2024-01-09,10429728233.73
2024-01-10,10425977218.7
2024-01-11,10436584638.06
2024-01-12,10412615846.58
2024-01-15,10414538175.92
2024-01-16,10452450358.47
2024-01-17,10470100135.04
2024-01-18,10499271723.42
2024-01-19,10491383023.04
2024-01-22,10506926412.15
2024-01-23,11083838090.96
2024-01-24,11125154062.35
2024-01-25,11113497256.19
2024-01-26,11132891489.59
2024-01-29,11145139648.74
2024-01-30,11137814555.93
2024-01-31,11135767662.78
2024-02-01,11119022526.16
2024-02-02,11098739140.98
2024-02-05,11110947740.01
2024-02-06,10703895320.45
2024-02-07,10544576717.12
2024-02-08,10559686279.83
2024-02-09,10529365740.69
2024-02-12,10509522057.16
2024-02-13,10495384856.26
2024-02-14,10506479934.89
2024-02-15,10479192632.45
2024-02-16,10486847012.2
2024-02-19,10497755067.56
2024-02-20,10485649260.02
2024-02-21,10494337748.31
2024-02-22,10494910205.79
2024-02-26,10500233052.07
2024-02-27,10489854099.16
2024-02-28,10473520403.62
2024-02-29,10476272736.4
2024-03-01,10488308744.51
2024-03-04,10480719233.83
2024-03-05,10398172655.2
2024-03-06,10369057121.43
2024-03-07,10390773875.07
2024-03-11,10376064107.18
2024-03-12,10377389532.53
2024-03-13,10366966187.44
2024-03-14,10380900782.81
2024-03-15,10381163338.49
2024-03-18,10399843211.17
2024-03-19,10430558779.65
2024-03-20,10460365002.24
2024-03-21,10457742190.93
2024-03-22,10474542716.36
2024-03-25,10455400669.86
2024-03-26,10476962311.25
2024-03-27,10453398363.53
2024-03-28,10422290551.92
2024-03-29,10416556341.92
2024-04-01,10195867376.53
2024-04-02,10039711726.9
2024-04-03,10040287503.54
2024-04-04,9970911924.64
2024-04-05,9922903213.26
2024-04-08,9951646491.17
2024-04-09,9940856293.77
2024-04-10,9916139125.51
2024-04-11,9941769467.3
2024-04-12,9943904758.56
2024-04-15,9953710789.43
2024-04-16,9926338511.27
2024-04-17,9924694453.15
2024-04-18,9990221238.89
2024-04-19,9991073398.84
2024-04-22,9978508669.52
2024-04-23,9971239353.59
2024-04-24,9994532822.56
2024-04-25,9994823110.64
2024-04-26,10008559635.01
2024-04-27,10012561233.04
2024-05-02,10018131154.53
2024-05-03,10008362889.66
2024-05-06,10022233665.05
2024-05-07,10004025440.27
2024-05-08,10014377225.51
2024-05-13,10023020870.61
2024-05-14,10016588700.29
2024-05-15,10010156709.52
2024-05-16,9932331481.32
2024-05-17,9926151215.14
2024-05-20,9933678666.04
2024-05-21,9902983451.03
