date,close
2024-01-19,842394720.16
2024-01-22,846929398.91
2024-01-23,847686217.24
2024-01-24,847752352.54
2024-01-25,848823641.96
2024-01-26,849678521.35
2024-01-29,850746314.58
2024-01-30,847166775.87
2024-01-31,846127361.25
2024-02-01,844938690.47
2024-02-02,845528405.9
2024-02-05,845813774.55
2024-02-06,845773821.04
2024-02-07,847418008.26
2024-02-08,849267671.28
2024-02-09,847655423.53
2024-02-12,849955488.65
2024-02-13,850724544.87
2024-02-14,854674599.06
2024-02-15,860116470.59
2024-02-16,858008860.22
2024-02-19,859659826.24
2024-02-20,864103075.08
2024-02-21,866254161.76
2024-02-22,865515660.07
2024-02-26,868503939.81
2024-02-27,872566930.64
2024-02-28,872796553.44
2024-02-29,874093750.38
2024-03-01,879101020.09
2024-03-04,881724541.06
2024-03-05,885002953.7
2024-03-06,884618192.83
2024-03-07,885444281.68
2024-03-11,889043279.21
2024-03-12,897083539.24
2024-03-13,895613669.52
2024-03-14,897104867.9
2024-03-15,894572565.14
2024-03-18,897589354.61
2024-03-19,896285884.76
2024-03-20,899412310.36
2024-03-21,900288932.86
2024-03-22,902658121.36
2024-03-25,899523825.85
2024-03-26,901425224.46
2024-03-27,903160206.93
2024-03-28,901172442.1
2024-03-29,902984192.56
2024-04-01,906867935.83
2024-04-02,910132373.42
2024-04-03,910360215.59
2024-04-04,919049149.65
2024-04-05,923373255.46
2024-04-08,925322803.84
2024-04-09,929949359.07
2024-04-10,928713753.54
2024-04-11,930247961.59
2024-04-12,927584524.28
2024-04-15,923678771.33
2024-04-16,926604567.99
2024-04-17,928508382.16
2024-04-18,931389807.99
2024-04-19,931838001.3
2024-04-22,934130167.13
2024-04-23,931770328.69
2024-04-24,929608497.66
2024-04-25,922757448.84
2024-04-26,921850899.26
2024-04-27,925447921.93
2024-05-02,929127100.25
2024-05-03,934948707.4
2024-05-06,935878459.07
2024-05-07,938158398.5
2024-05-08,939475174.46
2024-05-13,943342538.51
2024-05-14,948960003.88
2024-05-15,949440528.42
2024-05-16,951715654.98
2024-05-17,952191403.79
2024-05-20,954540298.99
2024-05-21,956152133.31
2024-05-22,957817169.19
2024-05-23,955707803.75
2024-05-24,957270096.22
2024-05-27,955818993.05
2024-05-28,959892211.5
2024-05-29,964323718.66
2024-05-30,963615620.36
2024-05-31,961683952.89
2024-06-03,960213066.15
2024-06-04,965719582.48
2024-06-05,967495565.21
2024-06-06,968334511.56
2024-06-07,969279811.98
2024-06-10,971248884.57
2024-06-11,973774767.79
2024-06-13,977069324.51
2024-06-14,979810411.62
2024-06-17,987035027.94
2024-06-18,993133021.18
2024-06-19,993539708.66
2024-06-20,993371391.95
2024-06-21,994770522.98
2024-06-24,999302593.89
2024-06-25,991854223.57
2024-06-26,994199805.75
2024-06-27,996232043.3
2024-06-28,1004894849.48
2024-07-01,1008098605.59
2024-07-02,994541821.92
2024-07-03,994720753.96
2024-07-04,995692220.59
2024-07-05,995670702.33
2024-07-08,995902705.92
2024-07-09,996032805.39
2024-07-10,997102487.04
2024-07-11,1004312263.08
2024-07-12,1011924551.27
2024-07-15,1013136630.55
2024-07-16,1014668937.93
2024-07-17,1020879609.0
2024-07-18,1024682622.75
2024-07-19,1019016293.46
2024-07-22,1017172312.65
2024-07-23,1015709772.56
2024-07-24,1013351632.53
2024-07-25,1015367548.12
2024-07-26,1017892783.63
2024-07-29,1020332146.3
2024-07-30,1024569797.82
2024-07-31,1027906457.06
2024-08-01,1030416191.37
2024-08-02,1036899990.11
2024-08-05,1040650938.59
2024-08-06,1035880417.51
2024-08-07,1038382115.49
2024-08-08,1039595667.03
2024-08-09,1043140555.64
2024-08-12,1052026670.63
2024-08-13,1050047310.04
2024-08-14,1053568489.61
2024-08-15,1056957753.71
2024-08-16,1059872064.64
2024-08-19,1063185614.78
2024-08-20,1060112501.25
2024-08-21,1066242749.21
2024-08-22,1066476317.25
2024-08-23,1062797881.74
2024-08-26,1063991484.1
2024-08-27,1068096513.9
2024-08-28,1065962108.71
2024-08-29,1095977148.31
